,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2552372185293662452,False,587,,,,https://www.instagram.com/p/CNr2Pq_BCj0/,1,"UPDATE #coronavirus ❗ Check out the full update via our stories or the link in bio!

We are hoping for an announcement next week that students in higher education will be able to return to the UvA more often from 26 April onwards, but the government has postponed its decision on the matter. Preparations are being made, and we have some news about additional study spaces and how self-testing will work in the future🔮.
🔹The University Library is working with the faculties to expand the number of study spaces at the various campuses. So when the measures are indeed relaxed a bit, this will allow us to safely offer the highest possible number of students a space. By now, 2,300 spaces have been created. We are also working on collaboration spaces where students will be able to work together in limited numbers📚.
🔹A relaxation of the measures for higher education will go hand in hand with the provision of self-tests. We are currently working hard to make these tests🧪 available to students and staff free of charge. At least two tests per person per week are scheduled to be available soon.
These will be available through Surfspot, with instructions on how to use them. 
🔹Taking a self-test will always be voluntary. We will not check at the door whether you have taken one, nor will you have to show proof of a negative test. Other measures (1.5-metre, face masks😷, etc.) will continue to apply.
However, we do hope that you consider taking a test before coming to the UvA. This will allow us all to contribute to a safe campus and possible further relaxations of the measures by the government.",2021-04-15 11:34:56,22
2487214602782516185,False,928,,,,https://www.instagram.com/p/CKEXIDfBCPZ/,1,"Attention first year students! Dutch universities, including the UvA, are lowering the standard for BSA this year! 👌🏻 For the UvA, this means that students need 6 ECs less to continue to the next academic year. Find out more via our 🔗 in bio and let your friends know below ⬇️",2021-01-15 13:58:27,7
2406062972054399298,True,144,279.9,2433.0,First Online Exam + Exploring the city |Student Vlogs Week 4  Anna  UvA,https://www.instagram.com/p/CFkDYZ0helC/,1,"Hey everyone! 

My name’s Anna, I’m 23, and I’m from the US! Over the next two years I’ll be getting a master’s in forensic science. I’m super excited to be participate in this vlog series  and to share my experience with you :) Stay tuned for more videos!

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-25 15:01:55,3
2597263291298748923,False,1237,,,,https://www.instagram.com/p/CQLVTPaBhn7/,1,"🏳️‍🌈 Happy pride month! We’re more than happy to introduce you to @asvgay – a student association focused on bringing together all LGBTQ+ students of Amsterdam through organising fun activities in a safe environment. They’re the largest LGBTQ+ student association in the Netherlands 👏 Want to know more about them? They’re taking over our IG stories for today! So take a look there or visit @asvgay for more info. 

#pridemonth #pride #lgbtq+",2021-06-16 10:05:33,16
2451584435680147243,False,1776,,,,https://www.instagram.com/p/CIFxw4hl3cr/,1,🚨New merch alert!🚨Sweatpants and socks are now online! Check out Black Friday deals in our online store ➡️ 20% off everything 🌟Find the link in our story and bio. #blackfriday,2020-11-27 10:07:40,30
2572001786458519736,False,904,,,,https://www.instagram.com/p/COxlf9rh7i4/,1,"Oudemanhuispoort is looking sunny today! ☀️ Do you know which statue is represented here? 

Please note that most of the UvA buildings are closed this Thursday and Friday, except for the University Library Single and the Library Learning Centre (REC-H) @uva_library ➡️ You can check out the opening hours via our 🔗 in bio.",2021-05-12 13:35:27,6
2444512626316037019,True,1349,5.733,12307.0,,https://www.instagram.com/p/CHsp0g0hkub/,1,Say ‘hi’ our newest International Student Ambassadors! 👋 Wish you could ask current students what studying in Amsterdam as an international student is like? Here’s your chance! Head to our stories or link in bio and ask all your questions 💬,2020-11-17 15:57:29,37
2398038215295765258,False,2301,,,,https://www.instagram.com/p/CFHiw0shAsK/,1,It’s 28 degrees in Amsterdam! ☀️ How are you beating the heat today? 😅,2020-09-14 13:00:53,28
2409515891340684176,False,498,,,,https://www.instagram.com/p/CFwUe_gBSuQ/,1,"UPDATE #coronavirus❗: The government announced additional measures until 20 October. There are no changes for education at the moment. The new rules with regard to group size - maximum 30 people inside and 40 people outside - do not apply to the education sector. This applies to in-person education👥, student desks and libraries🏢, graduation and diploma ceremonies🎓 and study association activities📚. 
🔹Events that are education- or research-related, such as small-scale symposia and graduation ceremonies, can take place; naturally the events protocol, relevant UvA protocols and RIVM guidelines continue to apply. Events that are not education or research-related will not be able to take place until at least 20 October. 
🔹Everyone is asked to work from home💻, unless there is no other option. Exceptions to this are necessary activities that cannot be performed from home, such as scheduled in-person education, research and facilities management. Non-essential ‘hybrid’ work will be phased out. For those who really cannot work from home, the (limited) possibility to come to campus remains, just as in March and April. 
🔹UvA buildings are not open to the public and therefore there is no obligation to wear a mask😷. We will continue to follow the current protocols, which guarantee that we can stay 1.5 m away from each other in UvA buildings. Employees and students are of course free to choose to wear a face mask. We will continue to be in contact with the safety region and other educational institutions on this subject. 
🔹There is no travel advice specifically for the Amsterdam region🚃. The familiar rules remain in force, both indoors and outdoors on campus: keep your distance from each other; use the stairs rather than the lifts if possible; reserve your study place and follow the instructions; walking routes; hygiene regulations. We will of course continue to strive to make as much as possible as we can for our students and employees under these difficult circumstances.",2020-09-30 09:04:59,11
2515546082810045934,False,765,,,,https://www.instagram.com/p/CLpA9WaBKXu/,1,"👀 Can you guess in whose office @studentenstemwijzer were preparing their interview? (Hint 1: it belongs a political party, hint 2: pay attention to the details)

Last week @studentenstemwijzer went to the political heart of the Netherlands, The Hague, to question more party leaders on topics that are important to students. We (and they) hope that these interviews will make it easier for you to make a choice on 17 March ✍🏼

Three new podcasts and interviews are available on Spotify and YouTube 💃 One of which was recorded in the room you see in the photo. Know whose room it is yet? Go to the link in bio or see our stories to find out which interviews were released last week and you'll probably be able to guess the answer! 👏",2021-02-23 16:08:03,11
2586447448088417888,False,2715,,,,https://www.instagram.com/p/CPk6EAdhpZg/,1,☀️ The sun has finally reached Amsterdam. Visit our stories to discover an interactive map to explore the city. Let yourself be surprised by the to do tips by UvA students. Grab your sunglasses and enjoy the city 😍,2021-06-01 11:56:24,9
2482224278888780190,True,401,51.733,5604.0,,https://www.instagram.com/p/CJyodSMBBGe/,1,"What exactly do we celebrate today with the Dies Natalis? 🤔 Anna Gimbrère gave us a short history class on the emergence of our university in the Dies broadcast. 

Want to check the whole broadcast? You can now rewatch it through the link in our bio 📺",2021-01-08 16:56:58,6
2440067208312227172,False,1484,,,,https://www.instagram.com/p/CHc3DKrh4Vk/,3,"Need some study inspiration? 💡UvA student @_floralstudies has mastered the art of study planning 👌📝 She shares tips on taking notes during Zoom lectures, staying calm during stressful times, and listening to study playlists while creating awesome study notes 👍

(Ps. Got any study tips of your own? Share them below ⬇️)",2020-11-11 12:45:00,14
2504690576633884968,False,3150,,,,https://www.instagram.com/p/CLCcs8ch_Eo/,1,"Welcome to Hogwar.. 🔮, uhhh the University of Amsterdam. You’re looking at the Bushuis which is located in the city center at Kloveniersburgwal. 

🏛 The Bushuis used to be a weapons warehouse in the 16th century. That is also where its name comes from. The word ‘bus’ means cannon in Old Dutch. And the name ‘Bushuis’ equates to ‘arsenal’ which is a warehouse for war needs 💣 Now, the building has much more peaceful purpose: it houses the Faculty of Humanities.",2021-02-08 16:40:05,20
2400981046247505862,True,97,448.3,1746.0,Mijn Tweede Week op de Universiteit  Student Vlogs Week 3  Maaike  UvA,https://www.instagram.com/p/CFR_4pmBz_G/,1,"Hi!
Ik ben Maaike, ik ben 19 jaar en ik kom uit Nederland, maar ben ook half Canadees. Ik studeer de internationale track van Communication Science! Als je vragen hebt, dm mij op Instagram, @maaike_elisabeth!

Ben jij benieuwd hoe het onze eerstejaars afgaat? Kijk dan onze nieuwe serie studentenvlogs. Vier eerstejaarsstudenten delen hun ervaringen over het starten van een studie in deze gekke tijd. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-18 14:40:58,0
2420493871613310884,False,373,,,,https://www.instagram.com/p/CGXUloWhXek/,1,"UPDATE #coronavirus❗️At the press conference on 13 October, the government announced additional measures to combat the coronavirus pandemic🦠. These will apply for at least the coming four weeks. Below, you can read more about how these measures will impact the University of Amsterdam (UvA).
🔹In the short term, the government intends to make wearing face masks a legal requirement. At the UvA, this means that from now on, everyone will be wearing a face mask😷 in all indoor areas (corridors, lifts, halls, etc.) including the library until arriving at their destination. Once in a lecture room or office, face masks may be removed. If you prefer to continue wearing one, feel free to do so. In some spaces (e.g. laboratories)🥼 special guidelines apply, which take precedence over general UvA guidelines.
🔹Teaching activities at universities are exempt to the rule that gatherings must be in groups of 30 and under🧑‍🏫. Examinations can also continue without any group size limitations, although of course all the necessary precautionary measures will be taken. Study spaces👩‍💻 will also remain available for use. Students will be informed when any scheduled activities are cancelled.
🔹Teaching-related activities such as degree certificate and diploma award ceremonies🎓🥳 may continue, with a maximum of 30 people in attendance. In order to restrict travel as much as possible, considering any alternatives first, such as online options, is recommended. Unfortunately, a reception after the award ceremony is currently out of the question. 
🔹At an earlier point, events that were not directly related to education and research had already been postponed🔜. This will now also apply to events that are indeed related to education and research, such as small-scale symposia. Study association activities must also be cancelled, including those of an educational nature. Here too, the four-week period applies. In light of the importance of the study association activities for education📚, the related restrictions will be lifted as soon as possible✅.",2020-10-15 12:36:16,10
2413361815544538017,False,605,,,,https://www.instagram.com/p/CF9-8jiBiOh/,1,"Wow, a lot of (online) events are planned in the upcoming weeks😊. In our stories, you can find a few of them: have discussions at @spui25, look at Mars☄️ with the Anton Pannekoek Institute or, if you are an international student, check out events by ISN Amsterdam!",2020-10-05 16:26:09,5
2565483095558330429,False,1819,,,,https://www.instagram.com/p/COabUhsBhg9/,1,Explore Amsterdam’s funky street art with Ella and David from @wondrwalk 👍 They’re taking over our Instagram stories today to show you a side of Amsterdam you might not know 🎨 and to tell you a little more about WondrWalk - a student initiative that connects two students together for a corona-proof walk through the city. It’s a great way to meet a new friend and discover Amsterdam at the same time!,2021-05-03 13:43:58,12
2542333686570228818,False,1662,,,,https://www.instagram.com/p/CNILwSghxxS/,4,"Even though it’s April Fools’ Day, this is unfortunately not a joke. It’s time for some action! 📣 

On 6 April, students, administrators and staff of all 14 Dutch universities will be congregating to sound the alarm🚨. We will be calling on the new government for an additional 1.1 billion euros that are needed to restore higher education in the Netherlands to a Normal Academic Standard, which has been structurally underfunded due to an increase in students but decrease in 💰 per student. 

The people of Amsterdam agree, do you? Visit the link in our bio for more ℹ️ or to join in.",2021-04-01 15:10:14,8
2531474864259664726,False,1943,,,,https://www.instagram.com/p/CMhmvoKBwtW/,4,"Election Day - today the Dutch population will choose their government for the next four years.

🇳🇱 Stemmen kan door het hele land, en in Amsterdam staan er een hoop mooie locaties op de kaart. Zo kun je bijvoorbeeld stemmen in het Concertgebouw, het Van Gogh museum en de Melkweg. En, ook ons eigen Bushuis en CREA staan op de kaart! Waar ben jij geweest?",2021-03-17 15:35:41,18
2506095962485977225,True,731,6.0,7296.0,,https://www.instagram.com/p/CLHcQABBHCJ/,1,"It’s the final countdown! Who can’t wait to go ice skating 🖐.. while you’re waiting, check our story or link in bio to learn more about the physics of ice skating 💙",2021-02-10 15:13:58,20
2490148120442697118,True,825,502.333,5264.0,🌷A Quick Tour of Amsterdam,https://www.instagram.com/p/CKOyIWtF_We/,1,"▶️Join urban geographer Willem Boterman on a quick walk through the city while he explains some historical characteristics that in his view define Amsterdam as it is today.

👉This week the UvA online Open House is all about studying in Amsterdam. Want to know more about studying at the UvA as an international student? Check openhouse.uva.nl

🗣The themes introduced in the tour are discussed more in depth in the Key Topics in Urban Studies programme, which is part of the online Winter School organised by @amsterdamsummerprograms 👏 We wish all the UvA Winter School Students a lot of fun and wisdom 🙏",2021-01-19 15:11:53,7
2508327641872224098,False,3777,,,,https://www.instagram.com/p/CLPXrNaFk9i/,1,"Spotted in front of the Bushuis ⛸👀 

Thanks for the great picture 📸
@fotograafnielsnl",2021-02-13 17:06:17,12
2509785096912258499,False,2142,,,,https://www.instagram.com/p/CLUjD-MBkXD/,1,"It’s not a classic Amsterdam canal but we think our Science Park campus is pretty stunning in the snow! 😍
Great 📸 by @gewooncaro",2021-02-15 17:22:00,13
2481455220031547814,False,626,,,,https://www.instagram.com/p/CJv5mAUBOmm/,2,"‘Such a thing doesn't exist’, UvA researchers Gadi Rothenberg and Albert Alberts repeatedly heard when they accidentally discovered 100% bioplastic 💚 in 2010. Now ten years later, in collaboration with furniture manufacturer @VepaDrentea, they have created a chair made entirely from plant-based materials. Curious about their story? Read 👀 it in the stories!",2021-01-07 15:15:35,5
2454453620775874904,False,811,,,,https://www.instagram.com/p/CIP-JBYBHFY/,1,"It's not strange to feel lonely sometimes these days 😌 Wish you could connect more with other students? Joining a student association is a great way to meet other students and join some fun activities! 

Iris Hoornsman, vice chairman of the Amsterdamse Kamer van Verenigingen (the umbrella organisation for Amsterdam student associations), shares why 💬:

“Although it is not possible to come together in groups at this moment, student associations are doing everything they can to stimulate connection between students. Especially now it is important to pay extra attention to each other and to keep in touch with one another. I see many great online initiatives from student associations such as painting workshops, sports lessons, debates, escape rooms and online ‘borrels’. In this manner you can be safe at home but you don't have to feel lonely. In addition, most student associations have counselors to whom students can turn to when something is going on. For example when students feel a little low or lonely. There are also activities open to non-members."" 

Interested? Check the calendar on www.lidwordeninamsterdam.nl (link in bio) 📆",2020-12-01 09:08:14,7
2593592275015917391,True,566,88.266,4254.0,Timelapse of the construction of the new University Library,https://www.instagram.com/p/CP-Sm7EhV9P/,1,"2019, 2020 and 2021 in just a few seconds 😱 See how the construction of the new University Library progresses. The basement is nearing completion and the contractor is already preparing for the above-ground part of the building. Are you excited to study here in 2023?

@uva_campus @uva_library",2021-06-11 08:36:59,5
2535016420413307532,False,790,,,,https://www.instagram.com/p/CMuMADWhHqM/,1,"🍀 Good luck with (studying for) your exams this exam week🍀

Interested in some tips to make studying at home and online more comfortable? Visit the link in bio ▶️",2021-03-22 12:52:08,8
2592216953632661445,True,2439,23.733,21264.0,,https://www.instagram.com/p/CP5Z5XOBR_F/,1,Celebrating the newest QS World University Rankings results with our students and staff! The UvA is #1 in the Netherlands and #55 in the world 🎉,2021-06-09 10:59:34,39
2495217355115010467,False,649,,,,https://www.instagram.com/p/CKgyvbZBRmj/,1,"🍀 Good luck with your exams 🍀 

What is your biggest tip to stay focused while studying? Comment down below to inspire your fellow students 🔽",2021-01-26 14:58:29,8
2517633175653799718,False,294,,,,https://www.instagram.com/p/CLwbgjFlVcm/,1,"UPDATE #cybersecurity❗Deadline approaching: Change your password ➡️ Tag someone who might need an extra reminder 🤓

Are you one of the 26,000 people who have already changed their password? There’s no need to do it again. Thank you for acting so quickly! 👏.

Check our link in bio or story to change your password, read the full update and the FAQ's",2021-02-26 13:14:43,8
2405278450031447743,True,442,103.8,4965.0,Coronavirus guidelines on campus,https://www.instagram.com/p/CFhRAGwBs6_/,1,"Are you visiting one of the campuses? Make sure you follow the guidelines. Keep a safe distance, wash your hands regularly and follow the indicated routes. ⚠️",2020-09-24 12:46:30,11
2618319866549302313,False,1110,,,,https://www.instagram.com/p/CRWJAvSBPQp/,1,"It’s high time for a P.C. Hoofthuis feature, great 📸 by @fierebonner",2021-07-15 11:21:12,2
2405234021883111400,False,1238,,,,https://www.instagram.com/p/CFhG5l0Bufo/,1,"Interested in going abroad during your studies? 🤷‍♀️ Although the coronavirus has halted almost all current student mobility, preparations for the Erasmus and Global Exchange Programme, which will start again in September 2021, are in full swing. 
➡️ Join the Study Abroad Fair (3-9 October) and find out about exchange, internships and research abroad, summer schools and various (virtual) off-the-beaten-track programmes that can provide you with an international learning experience: www.uva.nl/studyabroad 
📸: Finn Liedtke",2020-09-24 11:17:40,5
2520625012307089176,True,181,222.333,2703.0,Humor 🤣 & politics 🗯,https://www.instagram.com/p/CL7DxgGh1cY/,1,"Political satire has never been more present than it is today and it can be very effective. Want to know why? Watch our IGTV 👀

The Faculty of Social and Behavioral Sciences launched a web page that features research and experts on the Dutch elections and Dutch politics. Want to watch more videos on filterbubbles, framing and deep fakes? Visit the link in our stories. Although the web page is in Dutch, subtitles are available 🙆‍♀️",2021-03-02 16:21:02,12
2618987753274359731,False,1242,,,,https://www.instagram.com/p/CRYg3xRBD-z/,5,"👀 Get a glimpse at your fellow UvA students’ real life rooms in our photo series, ‘Gluren bij de Buren’ (ENG: A peek inside your neighbour’s house). This week we visit Guusje’s room. She's 21 years old and is doing a BA student in Communication Science. 

Guusje: “I knew from a young age that I wanted to study in the big city, in Amsterdam. Before I managed to get this room, I lived in the Bijlmer neighbourhood, in the student hotel Casa and in an attic room at the Biesbosstraat. I’m glad I’ve finally found a spot that I really love. In this apartment I really feel at home, a feeling that I didn't experience in my previous rooms. During the process of searching for the right room, I sometimes thought: it’ll never happen... But my tip is: don’t give up hope, persistence always wins! 💪

Despite the fact that I really love it here, the hanging plant about my table does irritate me. To water it, I need to climb on my wobbly table. (Side note: while doing the interview, the UvA social team was also scared she’d fall and break some bones 🤪). But the plant is too cute to get rid of. My favourite item in my room is right underneath the plant – my wooden dachshund. I have a small collection of dachshund items. This one reminds me of my own miniature dachshund, who is currently living with my parents.” 🐾 

Stats 📋
room: 20m2 | location: Rivierenbuurt | price: €630 (including facilities) | 3 housemates | shared kitchen and bathroom.",2021-07-16 09:28:11,17
2546707585476779677,False,541,,,,https://www.instagram.com/p/CNXuQ5TIt6d/,1,"UPDATE #coronavirus ❗It’s been a while since we last updated you on the measures and developments concerning the coronavirus at the UvA. You can read about the most recent update here, or on www.uva.nl/coronavirus
🔹Both students and study advisers have expressed a need for one-to-one meetings on campus. These are now made possible in some cases if an online meeting does not suffice. Students can consult study advisers about their academic career as well as concerning problems caused by their studies or personal matters that are affecting the latter and their ability to study.
These meetings are by appointment🕰️. Of course the 1½-metre rule will apply and all other measures will remain in place. Students can find further information on study advisers in the A-Z list for their degree programme.
🔹If necessary, degree certificates👨‍🎓 can now be picked up from the reception desk by appointment. The procedure is the same as it was in autumn 2020. The exact details will vary from faculty to faculty and from degree programme to degree programme.
🔹We previously reported that we are working hard on preparing for any easing of the restrictions for higher education which might take place at the end of April. This will enable us to make optimum use of any such easing, should it occur. However, this still seems rather uncertain, given the current infection rates🦠",2021-04-07 16:00:27,16
2572553286985246417,False,1403,,,,https://www.instagram.com/p/COzi5WkhObR/,1,"What’s your best memory of your UvA introduction? Comment down below ⬇️

P.S. Are you a (prospective) UvA student and do you want to help us improve the introductions? Visit our story to give your opinion about the introductions at the UvA🙏

P.P.S. @intreeweek is looking for mentors and crew members for the Intreeweek 2021. If you’re interested in giving new UvA students an introduction to remember, take a look at @intreeinside 😃",2021-05-13 07:51:11,27
2593015243072619862,True,891,46.766,7154.0,,https://www.instagram.com/p/CP8PaAMhEVW/,1,Today is the day Dutch secondary school students find out they’re graduating 🎉 To everyone who has passed and is graduating - congratulations! Or in Dutch: GEFELICITEERD 🥳,2021-06-10 13:36:08,7
2491609042393748621,False,531,,,,https://www.instagram.com/p/CKT-TkTB9SN/,1,"Guess what we are looking at? This photographer is certainly not afraid of heights 😂

🏗️ Actually, this is de view from a tower crane on the LAB42 building plot at Amsterdam Science Park. LAB42 will become the international hub for talent development in digital innovation and Artificial Intelligence (AI).

💚 The design of LAB42 is sustainable, circular and energy neutral. Among other things, rainwater will be collected for flushing the toilets. Reusable parts are used as much as possible, so that the building is built in a circular manner.

🌌 Fun fact: number 42 in the name refers to the answer to the ultimate question about life, the universe and everything (The Hitchhiker's Guide to the Galaxy).

The ambition is to open the building for use in August 2022. Want to find out more about LAB42? Click the link in bio!",2021-01-21 15:29:25,3
2395939392226447510,False,1313,,,,https://www.instagram.com/p/CFAFi7ZBdCW/,3,"📢 Big news! 📢 The UvA’s @AllardPierson Museum is reopening this Tuesday (15 September)! Fascinated by mummies, ancient civilisations or Amsterdam history? Don’t miss out on the current exhibitions! (Tip: UvA students and staff can visit for free!) 👍",2020-09-11 15:30:54,8
2431470291412027103,True,187,341.233,3183.0,The Realities of Studying Online |Student Vlogs Month 2  Anna  UvA,https://www.instagram.com/p/CG-UVj5h4bf/,1,"Hey everyone! 

My name’s Anna, I’m 23, and I’m from the US! Over the next two years I’ll be getting a master’s in forensic science. I’m super excited to be participate in this vlog series  and to share my experience with you :) Stay tuned for more videos!

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-10-30 16:06:09,3
