,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2500217286079843241,True,1914,19.2,12636.0,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/144817315_102870341735338_1001529988090025462_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qMDpNHEU7scAX-ik-d0&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_sq8ecWTy2GXzCs_SkcyzPBamcql2GT2xIOMhy0g9U-Q&oe=625CDFCA&_nc_sid=86f79a,1,"Open days before the pandemic...🖐 Who else is a bit weirded out now by seeing so many people together?

Luckily our upcoming Master's Weeks are online this year, which means you can visit from safety of your own home.. Find out everything you need to know about an UvA Master's programme between 8-20 Feb 🕺Register now via our story or the link in bio 👏",2021-02-02 14:51:32,19
2593015243072619862,True,891,46.766,7152.0,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/197460686_836962256919938_6410040421458682312_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=TeNU0KF0xQ0AX9My7yy&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_Ci13L4a455nuLq884S7H_wb4yYcRjZouBcvI34llXSQ&oe=625C7CE9&_nc_sid=86f79a,1,Today is the day Dutch secondary school students find out they’re graduating 🎉 To everyone who has passed and is graduating - congratulations! Or in Dutch: GEFELICITEERD 🥳,2021-06-10 13:36:08,7
2510471341275457667,False,1371,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/150255289_2811859512397974_7497480756498071710_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Dw7IG4YtiDcAX-sZlL7&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjUxMDQ3MTM0MTI3NTQ1NzY2Nw%3D%3D.2-ccb7-4&oh=00_AT9zy1yz6w1BWCLiEf7M4t00yJYtQ3K7ArV2r6pt1E2dYA&oe=6261AA85&_nc_sid=30a2ef,1,"De Ridderzaal: one of the buildings in the political heart of the Netherlands in The Hague. While this photo might look a bit intimidating.. 😶 (great picture though by @michaelfousert), @studentenstemwijzer is here to make Dutch politics very approachable for you! 

Every week they will interview the different party leaders on topics that affect students and turn it into a YouTube video and podcast 🗣 In this way, they want to bridge the gap between young people and politicians. Every Tuesday we'll update you about the newest content so that you'll be fully prepared to vote during the parliamentary elections in March ✍🏼

The content of @studentenstemwijzer will be in Dutch since the YouTube series and podcast are in Dutch but we’ll make sure we also include some English-language info on Dutch politics in our stories so that international students can follow along. 

What do you want to know about the Dutch elections? Let us know in our stories or comment down below. 
Find out more about @studentenstemwijzer in our story or link in bio 👀",2021-02-16 16:05:26,3
2624043955549351850,False,1556,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/220521841_173652201491306_8510710555727411597_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=OmkTWlFcoe8AX-q7R3C&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-JicAsO5SzLzgryRGgtWwVTecBm4OS53TiZAWk-eV9LA&oe=6261A7CB&_nc_sid=86f79a,5,"👀 Get a glimpse at your fellow UvA students’ real life rooms in our photo series, ‘Gluren bij de Buren’ (ENG: A peek inside your neighbour’s house). This week we’re visiting Shirin’s room in the final part of our student housing photo series. She’s 20 years old and a BA student in Media and Culture from Munich (Germany). She got her room via UvA Housing. 

Shirin: ""I was a bit anxious when I decided to go to Amsterdam and find a place on my own. It felt weird to go from being around my family all the time to live in a room alone. I feel very lucky to get a spot in student housing where all my roommates have the same vibes and energy as I do. We have a shared kitchen and hang out there (or in each other’s room) a lot. You’re never really alone here. 

👉 My advice for international students who want to apply for UvA Housing: get an overview of the districts in Amsterdam and decide where you want to live. When the application opens, be quick and make sure you're on time. If you’re not applying via UvA Housing, be aware of Facebook scams. The whole process can sometimes be a little bit confusing but push through and never give up! I’m so happy I’m here now 😊”

Stats 📋
Room (with private bathroom): 14m2 | location: DeKey Nieuw-West | price: €509 (including facilities) | 10 hallmates | shared kitchen.",2021-07-23 08:53:57,12
2505334663930138543,False,1813,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/147450792_254954216175667_605262412794847988_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=vIB623nceaoAX83LEgF&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjUwNTMzNDY2MzkzMDEzODU0Mw%3D%3D.2-ccb7-4&oh=00_AT8uTCc5U6K3e1D_bkkZzYV-g-MTjaG3Bc4oEGGVeiexFg&oe=6261AF75&_nc_sid=30a2ef,1,"❄️The Amsterdam canals haven't frozen quite yet, but in the winter of 1895 there was some pretty solid ice. Do you know where this is and which building is pictured? Tip! The building was part of the UvA!

Photo: Rijksdienst voor het Cultureel Erfgoed, Amersfoort / OF-00781.",2021-02-09 13:59:47,7
2439454049863763571,False,1355,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/123961376_361661655091518_8138829398177428240_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=l6fEzjkS42QAX9bAoGT&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQzOTQ1NDA0OTg2Mzc2MzU3MQ%3D%3D.2-ccb7-4&oh=00_AT_hsQIgLc9ACGz2exBUP0WHVhTlrshV5Cyq-lQyOskMfg&oe=6261FBD2&_nc_sid=30a2ef,1,"A very popular lockdown activity is baking! 🧁🍪 Today, we present in our stories all the beautiful creations our followers made during one of the lockdowns in the Great UvA Bake Off.",2020-11-10 16:26:45,11
2623482433756227857,False,977,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/220620298_140788148170066_4123582544300905089_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=XGT2e8xlIFQAX8bv_d1&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjYyMzQ4MjQzMzc1NjIyNzg1Nw%3D%3D.2-ccb7-4&oh=00_AT-1XH6NayOWgR1188ylG7-ljubdiVa3oADBv3vbYQ2SaA&oe=62614FB8&_nc_sid=30a2ef,1,We’re always looking for ways to improve. That’s why we’d love to hear your thoughts on our Instagram account. Head over to our stories to answer some questions🕺,2021-07-22 14:18:18,7
2509785096912258499,False,2142,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/150199321_471660703850119_1005347312664126887_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Z5v6H1DN9V8AX8x2g5H&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjUwOTc4NTA5NjkxMjI1ODQ5OQ%3D%3D.2-ccb7-4&oh=00_AT_8F2qtW4qr6ioeBBtbUGOiX93nr78_gW_o8qBcX0e2JA&oe=6260C4B3&_nc_sid=30a2ef,1,"It’s not a classic Amsterdam canal but we think our Science Park campus is pretty stunning in the snow! 😍
Great 📸 by @gewooncaro",2021-02-15 17:22:00,13
2603779953674100672,False,1277,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/206205286_604032037653373_4998133358396097966_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fJHaGNVwSwMAX9mmeZC&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8rENcdn43MPCFvPFxs7lOx7fCT96d_dFR90FeddOjajw&oe=6261D808&_nc_sid=86f79a,6,"👀 Get a glimpse at your fellow UvA students’ real life rooms in our photo series, ‘Gluren bij de Buren’ (ENG: A peek inside your neighbour’s house). This week we visit Abinash, an international student from India. He’s doing the Master’s programme in Computational Science at the UvA and arrived in Amsterdam only a few weeks ago 🛬

Abinash (23): “I decided to come to Amsterdam in March because I wanted to interact with the people and market here. I applied for this room through UvA student housing. They told me to visit www.room.nl, which I did, and in this manner I found this room 🏠

All the furniture came with the room. I wanted to add something old and something new to the room. The something new had to be something of the Netherlands. It became the posters on the wall and a book of the Royal Netherlands Steamship Company (KNSM) that I found via a guy from Facebook Marketplace that inherited the full collection of the KNSM. The something old had to be something that reminded me of India 🇮🇳 It’s a small statue of Ganesh, the God of Wisdom.

It’s been great so far. I joined the Facebook group Citylife Amsterdam. It’s a community that helps me to get engaged with other people and Amsterdam. I hope that new students will join me there 😃”

Stats 🗒
room: 28m2 studio | location: Carolina MacGillavrylaan flat (nearby Science Park) | price €415 (thanks to housing allowance / huurtoeslag) | no roommates or shared facilities.",2021-06-25 09:53:00,12
2479270156434721042,False,1654,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/135696436_507132656922561_5543504567832451150_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=M0zEHgSoW3gAX88g0XO&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQ3OTI3MDE1NjQzNDcyMTA0Mg%3D%3D.2-ccb7-4&oh=00_AT8lb_1ZtSKdv-C4AWKe_Lj8myWc3y_MmlJtLE9sFXBjTw&oe=62610E38&_nc_sid=30a2ef,1,"Today, the (digital) doors of the university opened again. Who else can’t get rid of their Holiday decorations? 😁

📸 by @lauraghitoi",2021-01-04 14:54:15,5
2629207103837336880,False,1017,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/226291800_424251275451162_9108402703089537789_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ReQrht2kCcMAX9JUz7g&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjYyOTIwNzEwMzgzNzMzNjg4MA%3D%3D.2-ccb7-4&oh=00_AT_QvFr60-BmY4popt5Og-wDndBu39QsARYlTlw7z0NjHQ&oe=6260B833&_nc_sid=30a2ef,1,"Want to get to know the UvA, Amsterdam and your fellow students? Join one of the introductory meetings that are taking place next month!
👉 The Intreeweek is the official introduction week of the UvA for all first year bachelor students. It starts August 29. Follow @intreeweek for more information.
👉 Get In Touch is the official UvA introduction for international (pre)Master’s and second-year international Bachelor’s. Join them on August 24 & 25.
👉 Get Ready! is hét zomerprogramma dat jou helpt om de UvA te leren kennen en goed voorbereid te starten met je studie. Alle eerstejaarsstudenten kunnen zich aanmelden, maar we nodigen vooral nieuwe studenten uit die de eerste zijn in hun familie die aan een (Nederlandse) hogeschool of universiteit gaan studeren uit aan het programma deel te nemen.
👉 For all exchange students who want to get to know the university, the city and other exchange students there’s the ESN introduction on August 24, 25 & 26. Check out @esnamsterdam for more information!",2021-07-30 11:52:12,10
2400983544131653972,True,206,358.333,3199.0,Student Q&A and Exploring Amsterdam  Student Vlogs Week 3  Leila  UvA,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/119713091_378998409928086_8150590395010574705_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3YzRcWaTH9gAX8a7b3E&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-kTCUO-G9Hh5jCl5KtTjL_m9ZdytLw0mPacXn_ZuKZbw&oe=625C8BEC&_nc_sid=86f79a,1,"Hey everyone! 

My name is Leila, I’m 18, from Lebanon, studying Communication Science at the University of Amsterdam. Really excited to show you guys how my first year in the Netherlands goes, so I hope you enjoy my vlog series :D 

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-18 14:34:58,4
2405278450031447743,True,442,103.8,4965.0,Coronavirus guidelines on campus,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/120018811_181296883527661_3091985924866510475_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QM8mz1NnE2QAX83bpiP&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8W0p7BrJujoMpomcaGcWgwdfgMqA7AuuO6h1qGQy5jBg&oe=625CE3F9&_nc_sid=86f79a,1,"Are you visiting one of the campuses? Make sure you follow the guidelines. Keep a safe distance, wash your hands regularly and follow the indicated routes. ⚠️",2020-09-24 12:46:30,11
2400981603502597992,True,119,300.933,1642.0,Municipality Registration+Exploring the city|Student Vlogs Week 3|Anna| UvA,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/119587188_177255037217576_777295274241471574_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=VnTsW0IIqhQAX-dHb-l&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8Yc4ov2508C_UgbuzEqkFRW_cYt44dgVU5Vyv71MvOuw&oe=625CF469&_nc_sid=86f79a,1,"Hey everyone! 

My name’s Anna, I’m 23, and I’m from the US! Over the next two years I’ll be getting a master’s in forensic science. I’m super excited to be participate in this vlog series  and to share my experience with you :) Stay tuned for more videos!

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-18 14:31:40,1
2492856752808649304,True,239,39.566,2803.0,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/141095026_1086678068464804_7379236919289743147_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AUiIX64D1WwAX8VGOhD&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_Lzmo2WJYhoSIU9DNc9RARmRAY6KXPuWy_ZxcXpTyzRg&oe=625CBFA7&_nc_sid=86f79a,1,"At the #uvaopenhouse you can get to know our programmes through various themes. Our new theme week is all about sustainability 🌱

The world struggles with finding the right balance between people, the environment and the economy 🤷 Now, but especially with a view to the future. Not only programs such as Future Planet Studies and Biology are committed to this, but sustainability is also playing an increasingly important role in Communication Science, Business Analytics and Psychology, among others. See how unexpected many of our studies, students and scientists tackle this theme during this theme week.

Want to know more or register for online live sessions? Check our story or our link in bio 🕺",2021-01-23 08:49:01,1
2501852501511549059,True,254,178.0,2827.0,Past and present combined in the 4D Research Lab 🧪,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/146016860_161720372221194_2616889269283312682_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_xGbcEi1XhMAX-FHzUi&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_U2-yFnpHtK1tfAG51jkFL1b4AkQ2KGADQBrwBefv_Vg&oe=625CF94B&_nc_sid=86f79a,1,"In the attic of BG 1 in the University Quarter, archaeologists combine the past and present with 3D technology. Their reconstructions give us a better insight in archeological findings, such as buildings and objects 🏛",2021-02-04 18:44:18,2
2435096778329316664,True,285,11.4,4684.0,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/123418297_361060355003337_1829363300432106938_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=EuG2vFC8LFEAX9FJiE3&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-YGOFnsBvJ3DCKnCXtJ_tlquSMTGi8Dfa1L8zAOqFk2w&oe=625CBD4F&_nc_sid=86f79a,1,"Trying to decide on a Master’s or Bachelor’s programme for next year? And missing the possibility of going to an open day? 
You can now visit the UvA Open House online any time, any day! Discover your future university programme, campus and city from the comfort our your own home 😊 
 ➡️ Link in stories and bio!",2020-11-04 16:22:12,19
2408168214715851607,False,814,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/120279234_1058434284593298_5490130036789822710_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0JmPYDv8HYYAX92vv9H&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQwODE2ODIxNDcxNTg1MTYwNw%3D%3D.2-ccb7-4&oh=00_AT9yDiwH9pYdjyinGh6PE6hjxD2fQRY3r3yFK1Bi2JItNQ&oe=626245F5&_nc_sid=30a2ef,1,"What’s your current study spot? 💻 Please study from home if you can so that we can all safely keep distance as much as possible! Unable to study at home? Book a spot at one of our library locations (you need a reservation in order to study at the library) and don’t forget to cancel your reservation if you end up not coming! That way your spot opens up for someone else who needs it! 👍
📸: @monique.kooijmans",2020-09-28 12:27:23,16
2587995532745389314,True,1717,27.2,11580.0,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/195867082_486603035783940_6877818833842171499_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=rERvjwOHs1EAX9qo7Ya&tn=eM7OP-q1NPFO4nlN&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_2oNYi74zaJhzS0AYe0eFddX0meDFRkKrQJ641Dw_9JA&oe=625C80DD&_nc_sid=86f79a,1,"#giveaway⬇️

The Dutch ♥️ their bikes 
➡️How many bike spots do you think there are at Roeterseiland campus? Comment down below (one answer per person). The person closest to the answer will win a backpack and a bicycle bell of the UvA merchandise shop so that you can cruise safely through Amsterdam. Visit our stories for a hint 👀 We'll contact the winner on Monday 📲",2021-06-03 15:12:23,178
2608194508160463251,False,1590,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/209327873_510909486894560_8699224918654157825_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=WnIWBzg6_SsAX9V4g7Q&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjYwODE5NDUwODE2MDQ2MzI1MQ%3D%3D.2-ccb7-4&oh=00_AT92Oz1yQBh0bPfny7mdULs2FPR-4oFJOfqOlA7ASnJ9Ug&oe=62614C2A&_nc_sid=30a2ef,1,"🙋‍♀️ Say hi to Merel and Elin - two Psychology students at the UvA and the initiators of All Ears @allearsamsterdam 👂

All Ears is an initiative for all UvA students. It’s a telephone line that you can call whenever you’re in need of a listening ear or when you just want to have a nice chat with a fellow student. This was made possible because of the funding they received via Keep in Touch, an initiative of the Executive Board to improve student wellbeing. 

Together with 35 other UvA Psychology students, Merel and Elin are literally all ears. Feel absolutely free to call them via +31 (0)20 808 85 38 📞 Or visit their website via the link in bio.",2021-07-01 12:03:56,20
2431474022639624902,True,94,585.333,2251.0,De Eerste Online Examens bij de UvA |Student Vlogs Month 2 |Maaike| UvA,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/123211030_123329092672990_3311756734857839237_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Vi7t2GAjEd4AX92Db6s&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_yZ0eB5UJvjrEbW2Jg3C0ZI527vkrlDVQmoODQ9-pTyA&oe=625C6DCA&_nc_sid=86f79a,1,"Hi!
Ik ben Maaike, ik ben 19 jaar en ik kom uit Nederland, maar ben ook half Canadees. Ik studeer de internationale track van Communication Science! Als je vragen hebt, dm mij op Instagram, @maaikeelisabeth_

Ben jij benieuwd hoe het onze eerstejaars afgaat? Kijk dan onze nieuwe serie studentenvlogs. Vier eerstejaarsstudenten delen hun ervaringen over het starten van een studie in deze gekke tijd. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-10-30 16:14:28,0
2403227182165174841,False,1704,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/119795897_662710007683058_3178306773809261570_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=k0mYZbpthX4AX_hGAnB&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQwMzIyNzE4MjE2NTE3NDg0MQ%3D%3D.2-ccb7-4&oh=00_AT_K2Sawko-jmMBYqwIG-zNW1wUMKECXm4peZp1AZLS-QQ&oe=62623ABB&_nc_sid=30a2ef,1,Who’s enjoying the nice weather at this time?☀️ Check out the events that are happening at the UvA this week in our stories!,2020-09-21 16:50:26,8
2450994226944990113,True,262,23.4,4093.0,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/127266340_2708265219428917_6467688514365356180_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=jXki-KH8hZcAX_ZJUzr&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-g9D6hU6UerUNqhfbz0YATxS5Equ0Qr_xnaVwxesU8MA&oe=625C6B95&_nc_sid=86f79a,1,"🙋‍♀️Apply now to join an online course at the UvA this January! The UvA Winter School ( by @amsterdamsummerprograms ) offers intensive for-credit modules with small groups, a combination of recorded and live sessions, and comprehensive feedback on assignments to help you get the most out of studying. ➡️These courses are a great opportunity to learn from and connect with expert faculty as well as peers from around the world.

Choose from topics such as the Anthropocene, Mindfulness, Urban Studies, Identity Politics, and Western Esotericism and become part of a dynamic and inviting online community that doesn’t shy away from asking big questions, confronting norms, and seeking productive and creative responses to today’s problems! Check our story or link in bio for more info! 😌",2020-11-26 14:36:41,8
2492225445706541257,True,317,77.166,3296.0,UvA Career Centre,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/140373380_2720436604953040_5346209349526525443_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=pkcKsWGprFIAX-MRor-&tn=eM7OP-q1NPFO4nlN&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_rqbXqjbSGvT5wAwablChHwgeVan3LGOOfJhwG0jp8ZQ&oe=625CAEE1&_nc_sid=86f79a,1,"The UvA Career Centre explained in about a minute 💪

▶️ Our career coaches can help you with your future career through individual sessions, trainings and workshops. They offer test and printable to gain insight in your personal profile and increase your application skills. How cool?!

🙋‍♀️ Interested in acquiring work skills and meet employers? Join the online UvA Career Skills Weeks (8-19 February). During these weeks you can join workshops by professionals from different sectors, get personal career advice and feedback on your CV and many more. 

👀 Check our stories for career advice by Meike Heeremans, career coach at the UvA. And take a look at www.careerevents.uva.nl for more information about the UvA Career Skills Weeks.",2021-01-22 12:23:29,1
2390212249966150419,True,304,291.266,3965.0,Leaving the U.S. to study in Amsterdam  Student Vlogs  Anna  UvA,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/118713069_704079776814220_4377496162315089856_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Kz2a3_Zdg38AX9UbqjJ&tn=eM7OP-q1NPFO4nlN&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-ETDTGUFcGTD5QXMAgD-emqFXh052nQ9Tss2dakMfrUg&oe=625CE123&_nc_sid=86f79a,1,"Hey everyone! 

My name’s Anna, I’m 23, and I’m from the US! Over the next two years I’ll be getting a master’s in forensic science. I’m super excited to be participate in this vlog series  and to share my experience with you :) Stay tuned for more videos!

We are incredibly excited to share this new series of student vlogs with you!! Four first-year students have been documenting their experiences of coming to Amsterdam and starting their studies in the fall of 2020. As this academic year looks different compared to others we thought it would be interesting to see how students are experiencing this change. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-03 17:54:11,1
2588580832759516213,False,2388,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/196796592_519942916027171_1252402006380757753_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=JcvxStwLAVwAX833D2Q&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9QDrd09eTHwsRi29b4CaLfg0HbB9u9v-djgFpHtE1UmQ&oe=6260CF9C&_nc_sid=86f79a,3,"Before ⬅️➡️ After the fire at Roeterseiland. Did you know that there used to be a different building instead?

On the 7th of November 1987 a fire broke out at the Chemistry Lab (now REC-E). The Lab was especially build for Jacobus van ‘t Hoff, the first Nobel prize winner in Chemistry. Unfortunately, it was the only building without a fire alarm 🚨 Not long after the fire, they decided that the building with the ‘torentjes’ (towers) should be demolished. The new building is now REC-E.

📸 by @esthetischnl",2021-06-04 10:35:03,28
2595923844972121042,False,1052,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/201559473_457134225722922_5199289048802710448_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=43NzyhC--OEAX-bLVxQ&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjU5NTkyMzg0NDk3MjEyMTA0Mg%3D%3D.2-ccb7-4&oh=00_AT9scgQX4uqp3VDM-vdHN_b_94J7DvrhBIzPzPYNOumzCA&oe=6261CA37&_nc_sid=30a2ef,1,Beautiful skies over our Science Park campus! ☁️ Thanks for sharing this photo with us @tikography 📸,2021-06-14 13:44:19,3
2400981046247505862,True,97,448.3,1746.0,Mijn Tweede Week op de Universiteit  Student Vlogs Week 3  Maaike  UvA,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/119638122_424231301888431_3497706424517863455_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=y1TxLSVbC7UAX8gsk04&edm=APU89FABAAAA&ccb=7-4&oh=00_AT--UymhYY3t5Z0FkJ3YptTqtEPusprGib44xNJqxB3iKw&oe=625CAB3F&_nc_sid=86f79a,1,"Hi!
Ik ben Maaike, ik ben 19 jaar en ik kom uit Nederland, maar ben ook half Canadees. Ik studeer de internationale track van Communication Science! Als je vragen hebt, dm mij op Instagram, @maaike_elisabeth!

Ben jij benieuwd hoe het onze eerstejaars afgaat? Kijk dan onze nieuwe serie studentenvlogs. Vier eerstejaarsstudenten delen hun ervaringen over het starten van een studie in deze gekke tijd. 

#StudentVlog #Universitylife #UniversityofAmsterdam",2020-09-18 14:40:58,0
2469948295175650406,False,1177,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/132005604_425729741889578_6207998527764496333_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=j_Zge6xoaMQAX9-w2NY&edm=ALQROFkBAAAA&ccb=7-4&ig_cache_key=MjQ2OTk0ODI5NTE3NTY1MDQwNg%3D%3D.2-ccb7-4&oh=00_AT-NSM0_Z7gfmnIu8dxx1OoRebgF6VhnS8TP2ZinoHYlog&oe=6260854C&_nc_sid=30a2ef,1,"Enjoy your holiday! 🎄 Last week, we asked you to share your December decorations, which you can find in our stories today. Let’s spread some holiday cheer! ⭐️ This lovely dog and tree belong to @carryang.b",2020-12-22 18:13:23,5
2415433020330098225,False,577,,,,https://scontent-amt2-1.cdninstagram.com/v/t51.2885-15/120931943_177192810570338_1563302228614070394_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-amt2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=0fBYmhw9cL0AX9Ko0kF&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8HnmmGdZ1XN1etY5aM-ybVHZ9I-Pm750jJvQ_gbsBetw&oe=62608ACB&_nc_sid=86f79a,2,"What is and what isn’t possible on campus❓And when can I go there?❓To answer these questions, we’ve made an infographic. You can always find the latest updates and FAQ’s via www.uva.nl/coronavirus",2020-10-08 13:01:16,4
